nome_token,moeda,direcao,total_transacoes,volume_usd,preco_medio_usd
Xi Transfer Coin,XXi,BUY,1,2405923.2752799434,0.0008960369381331993
Vixon by Matt Furie,VIX,BUY,1,130560.82690596275,2.7989739661934693e-7
Island Frogette,FROGETTE,SELL,1,17242.900547008387,1349526442949.9216
MaskMan by Matt Furie,MASKMAN,BUY,1,123122.53899616298,0.0000018476089998892637
preconfs,preconfs,BUY,1,19661.02317223967,2.0834742840583984e-8
Make Saudi Great Again,MSGA,SELL,1,278572.6069819294,961964.984930399
Chad Wentworth,CWAI,BUY,1,5023.66485164633,0.0002543301816550471
OWLIEN,OWLIEN,BUY,1,27434.795117406848,5.834674397170067e-8
AUKI,AUKI,SELL,1,5456.645549547837,404826.73553255305
baldy baldy,BALDY,BUY,2,16621.31169634391,2.3491300566038077e-7
YEE'S RIVAL,ARK,BUY,1,25517.42842680772,0.00003211451643689617
Blue Anteater Gal by Matt Furie,BAG,BUY,1,326801.18037064874,5.87127428246698e-7
ELON RAT,ELON RAT,BUY,1,49748.53447226323,3.904949667623396e-7
DOOGLE by Matt Furie,DOOGLE,SELL,1,48854.26710205078,692915.9540518807
Kogenta,Kogenta,SELL,1,9336.700011078197,1929037.2388176564
BSquared Token,B3,SELL,1,107712.58491309926,105134.67022034974
hoge.finance,HOGE,SELL,1,6112.3757878308215,424436900.2470448
Rip Moodeng,RIPMOODENG,BUY,4,132179.97406564065,1.324016451426804e-7
Jungle,JNGL,BUY,1,12807.244167158931,0.00005361801702254969
PIKA PAMM,PKAM,BUY,1,94073.00135285575,1.5451250103361645e-10
AiDoge,AI,BUY,1,21986.17202269669,8.308872777866312e-8
KaboChan,KABO,BUY,1,5454.25997963139,4.555279180868331e-8
FUMO,FUMO,BUY,1,154197.70757017296,0.0000011860776045837777
Magic Money Machine,MMM,BUY,1,19962.575650883526,6.22575961582395e-8
Chad Wentworth,CWAI,SELL,1,10985.7737127365,4246.26861039816
The AI Audiobook,Melania,BUY,1,21629.772650683364,6.686088556815565e-8
Quack By Matt Furie,QUACK,SELL,1,78874.2645176189,122450.34781039233
Beavo Coin,BEAVO,SELL,1,237458.15297775267,30298.70769915111
MtPelerin Shares,MPS,BUY,1,18242.547907988566,3.522908203128017
Crappy,Crappy,BUY,1,72323.82063939265,3.821287652713739e-12
Pochitchi,POCHITCHI,BUY,2,45327.89678144164,3.406845642700295e-13
Zip,ZIP,SELL,1,7998.225128032074,4646595595.735846
Bro The Cat,BRO,BUY,1,95090.88879043798,3.885507363715213e-7
B2BSquared MEME,B2B,BUY,1,32474.982794184918,2.9372083235766306e-7
B2BSquared MEME,B2B,SELL,1,35505.2333984375,4763519.785745295
Shooky,SHOOKY,BUY,1,31203.609861319495,1.4108611207314506e-7
Kekels,KEKELS,BUY,1,10428.275633201367,2.1188378740667277e-8
aEthereum,aEth,SELL,2,148030.83457052603,1.0038886614934528
Lender Network,LND,BUY,1,356975.14838316804,9.405355495479048e-7
Book of Matt Furie,BOM,BUY,1,302353.2958100205,0.000010264285826696408
Beer Frog,FROG,BUY,2,145669.50081693064,1.808616696677696e-7
Baishi AI,BAISHI,SELL,1,57997.5451171875,614968.7458714227
Line Brown's Bestfriend,SALLY,BUY,1,47415.38650017552,0.000007068022637768359
Pepe Emperor,EMPEPEROR,BUY,1,10383.590343156131,4.435763812031584e-11
SOON,SOON,BUY,9,325023.04040290235,9.535648070602337e-11
MetFi,METFI,SELL,1,6434.161894225277,19693.60696631018
Pepes Dog by Matt Furie,ZEUS,BUY,1,130087.79011962713,4.818435544654037e-7
Teenage Mutant Ninja Turtles,TMNT,BUY,1,7306.618007999249,4.730665854267659e-8
WIZARD,WIZARD,BUY,1,10060.655233227539,2.1574190987116104e-10
Tanker | Designed by Matt Furie,TANKER,BUY,1,34097.004589087905,1.9313332482206763e-7
SwissBorg Token,BORG,BUY,1,5823.238171528037,0.00008119515681192741
Frog Nation,FROG,SELL,2,18132.39993422974,1829015.8693067348
BONDS,BONDS,SELL,1,108040.1725500736,155716.7867163497
DOOGLE by Matt Furie,DOOGLE,BUY,1,979527.8913009365,0.0000014798446793149613
Colossus-2,Colossus-2,BUY,1,19260.99569421067,5.5715242333024725e-8
Bluebird by Matt Furie,BBIRD,BUY,1,34316.46157505688,5.866126230266676e-7
Wolfenstein 3D,Wolfenstein,BUY,1,22556.061886953343,8.838939230500549e-8
Ambient AGI,AGI,BUY,2,66276.07842514238,3.3733991908450345e-7
Bongo,ASK,BUY,1,22741.158287008653,7.925171646429068e-7
Top DOGEAR,DOGEAR,BUY,1,10350.729168431299,4.933624849302861e-11
OPTIMIUS MAXIMUS,OPTIMUS,BUY,2,140041.90993942707,6.287553779692516e-7
ITO CHAN,ITO,BUY,1,94346.88516489287,9.153349827568429e-7
NAVANN,NAVANN,BUY,1,27711.389851283242,4.3563679489879017e-7
Shibius Maximus | Entry Commander,SHIBIUS,BUY,1,38998.75011768771,2.3644714255911773e-7
Osirium,OSIR,BUY,1,12421.247284266465,7.0688072113751645e-9
Seal Finance,Seal,BUY,1,53215246.12535731,0.005649179729408597
Matt Furie's Vortex,VORTEX,BUY,1,57588.067666783536,0.000009396160782689813
GOOBER,GOOBR,BUY,1,8351.994857940079,4.815098859701127e-7
Etherlaunch,ETL,BUY,1,32773.75063739777,1.3481674057956113e-8
Palantir,PLTR,BUY,1,663259.4346098976,0.000010253362003680272
Sentio AI,SENAI,BUY,1,52204.72637863302,5.197099522675623e-7
Spectre AI,SPECTRE,BUY,1,5701.978837745164,2.480581916206916e-12
Ethereum CTO,CTO,BUY,1,11830.657283445033,2.2024916165255218e-8
"THE ONE, BIG, BEAUTIFUL BILL",OBBB,SELL,1,12223.77685546875,973183.8700570648
VORTEX BY ???? ?????,VORTEX,BUY,1,90876.0900374309,0.00000125519233293282
Next Doge,Bob,SELL,1,10470.864408327177,2490745.3681379026
mediumdoge,mmdoge,BUY,1,62881.23247327695,2.5312821533435495e-14
Baby Longinus,LGNS,SELL,1,5541.93049704845,70.41780532108035
Matt's New World,MATTWORLD,BUY,1,109491.83389460738,8.998773434268956e-7
BlockDAG,BDAG,BUY,1,15946.481419004902,1.2725680377075091e-15
PEPE #51,PEPE #51,BUY,1,117624.1821192754,0.0000014366898752821938
RACCOS,RACCOS,SELL,1,12400.43701171875,82061.8780380066
Rabbit Frog by Matt Furie,ROG,BUY,1,128612.45030842142,0.0000014941886863831283
Matt In a Meme World,MMW,BUY,1,38016.67528132809,0.000004527619838620225
Worldwide USD,WUSD,BUY,1,12808.23103062784,0.9994903971586918
Muscle Feed by Jason Furie,FEED,BUY,1,68021.13235101156,7.350268028582645e-7
Elon's Wayward Son,GORK,BUY,3,117562.10628546556,0.0000014963988364253926
Young Peezy By Matt Furie,YPEEZY,BUY,1,52691.4741002842,4.2690272453797066e-7
Secret Frog of Lil X,LILFROG,BUY,2,401598.88953814865,0.000001217278425074205
Grok is this true,@GORK,BUY,1,21997.602176581706,1.3346324417355742e-7
CREAM,CREAM,SELL,1,13366.50991973877,3102287.0168752316
Baby Longinus,LGNS,BUY,1,5516.636974593226,0.014199203698021131
Matt Furies First Character,MOJO,BUY,2,166671.61437558092,5.909876541992691e-7
Kekius Maximus,Maximus,SELL,1,18493.73480106003,45684614.97443735
TROPPY,TROPPY,SELL,1,35801.45953389863,439965.8513533435
DOGE2,SASHU,SELL,1,30074.2705078125,940313.9181619649
GOOBER,GOOBR,SELL,1,9358.110602378845,2257673.899230775
Mirai the Pepe,PEPAI,BUY,1,28280.929268558823,1.2450039360541834e-7
SP1 Hypercube,Hypercube,BUY,2,66793.24903153008,3.4121846496100956e-7
Bullius Maximus,BULLIMUS,BUY,1,18645.107578490937,5.477801795611458e-8
Sanic Hegehog,SANIC,BUY,1,14059.071798743773,2.3336731797230887e-8
Labubu on ETH,LABUBU,BUY,1,24617.230762771294,9.488711177098666e-8
RADAR AI,RADAR,BUY,1,221061.99575812553,0.000001140165879034808
Yippity Dingle-doo Pepe,YIPPITY,SELL,1,42196.56241112992,1726696275.3595502
Matt In a Meme World,MMW,SELL,1,16160.137704810639,231724.1532162069
CREAM,CREAM,BUY,1,15856.54816680784,3.657023310754105e-7
Kornius Maximus,KORNIUS,BUY,2,183528.07957833467,5.483408988758636e-7
ETH Kun,ETHKUN,BUY,1,310620.5747453409,0.0000011142408289399234
Gods Unchained,GODS,BUY,1,5790.660905158221,2.479824414226425e-12
HordETH,hETH,SELL,1,25079.14306640625,0.36891612373858945
BitDAO,BIT,BUY,1,23093.68005739875,0.0003289885471736103
Slayer Of The Deep State,TRUMP,BUY,1,192474.34129152226,0.000010922543197443807
MercyDAO,MERCY,SELL,1,103797.978515625,1771601.8009561922
RIP LOLA,LOLA,BUY,1,10063.85874910554,1.5948863464446077e-8
Outperform AI,OPMAI,BUY,1,39597.34604964742,3.181297391057644e-7
The Girl Pepe by Matt Furie,Elaine,SELL,1,76898.85482774852,1129449.330992252
BSJ,BSJ,BUY,1,14623.41482461805,3.512641200811864e-8
Labubu Token,LABUBU,BUY,1,14076.63021424867,8.490606545030965e-11
The Girl Pepe by Matt Furie,Elaine,BUY,1,227142.2319936267,5.568409110067096e-7
NUMBER WORLD,NUMBER,BUY,1,205045.64774535364,9.606835079213918e-7
Euphoria,EUPH,BUY,2,82303.78792706033,7.316900370693204e-7
Murph,MURPH,BUY,1,27226.57362021801,2.2580664848732563e-7
Valhalla,VAL,SELL,3,108916753.08855335,1828.2484591624504
SecureChain AI,SCAI,SELL,1,999914.319929234,272.278483516026
Kekius Magamus,MAGAMUS,SELL,1,55883.8917578125,402076.63470478606
Hoppy by Jason Furie,HOPPY,BUY,1,167361.0016422074,0.000001121482183139226
Matt Furie's Babygirl,BABYGIRL,SELL,1,115988.92267135858,96218.52994466053
Mr. Pepe,MRPEPE,BUY,1,22785.13408048622,8.278558747301104e-8
Kekius Memius,MEMIUS,BUY,1,19884.51083159013,6.722292818578681e-8
The new Doge,BOB,BUY,1,25191.89014749269,1.0079621987609306e-7
Bunny by Matt Furie,BUNNY,BUY,1,34732.712273283,0.000001920449204726601
Landwolf by Jason Furie,JasonWolf,BUY,1,10312.528352691945,2.222130751592712e-7
GOFAI,GOFAI,BUY,3,145056.17685220775,2.114321110750647e-7
Doogle by Matt Furie,DOOGLE,BUY,1,165010.22712174157,0.000002059900135234083
Drowning Drippy Frog,$DRIPPY,BUY,1,25711.14872427686,0.000003762317484274744
Slayer Of The Deep State,SOTDS,BUY,1,40145.6780301174,0.000002530386326778528
Gaea AI,GAEA,BUY,2,136706.56322284153,0.0000011748597673843253
D.O.G.E.,D.O.G.E.,BUY,1,223033.59178480846,2.6742203087004164e-7
Pepe #51,Pepe #51,BUY,2,468091.34367026977,0.0000015754335315747783
Prostate Cancer Awareness Mascot,PETEY,BUY,1,17384.178301552427,5.217792784336611e-8
Pepius Maximus,PpMaximus,BUY,2,120030.82336786579,9.443118679264182e-8
Pascal's triangle,Pascal,BUY,1,35427.11317240444,0.00000703965934897866
Wood,Wood,BUY,1,20573.74777883951,6.586416886551906e-8
PEPE #51,PEPE#51,SELL,1,84662.35779243674,1241774.0682122854
UwU,UwU,BUY,2,36361.804742336724,8.998455381923285e-8
Bitcoin chan,BTCCHAN,BUY,1,12385.224742208055,6.424187792296285e-8
Bitcoin Propaganda Department,BPD,BUY,1,14292.75138974948,3.1669354062349867e-7
BlocksquarePropertyToken,BSPT,SELL,2,35995.53794939403,0.11010558069381599
Parasitism,Parasitism,BUY,3,205120.29909473276,0.0000014577961064621764
Pepius Maximus,PEPIUS,BUY,1,88975.50657234299,0.0000012380986632881392
Emperor Kekius Maximus,EMPERORKEKIUS,SELL,1,35718.19200927735,186026.77096965408
PEPE #51,PEPE51,BUY,1,28997.849442539915,0.0000012741512689449619
Matt Furie is Meme King,MEMEKING,BUY,1,389877.67851879104,5.959652729118339e-7
Hamburg Eyes,HAMBURG,BUY,1,5746.455260453739,5.917459167052633e-15
Haedal,HAEDAL,BUY,1,40203.72687909612,1.20630992591375e-10
IN MEMES WE TRUST,IMWT,BUY,1,28707.893410858425,1.2979110986391527e-7
ETFSwap,ETFS,BUY,1,11063.911204776161,0.0000012336834254113559
SWASTIKA,SWASTIKA,BUY,1,63047.833679313546,3.6067042056989563e-7
SecureChain AI,SCAI,BUY,1,999932.267040622,0.0034496982764014193
nub tang,nub,BUY,2,29148.680645562017,6.69240347302243e-8
Eclipse AI,ECAI,BUY,1,26272.372989632677,1.3191978667609301e-7
gorkfather,gorkfather,BUY,1,24967.640997616898,4.058968367601635e-7
Bombardino Crocodilo,BOMBARDINO,BUY,1,24420.707492046142,9.9067727136558e-13
LETTUCE PEPE,LETTUCE PEPE,BUY,1,44761.965078270165,3.0542903003592164e-7
Hamburg Eyes By Matt Furie ??,HAMBURG,BUY,1,30592.373538149677,1.58954096814423e-7
Baby Elephant Real Name,NAVANN,BUY,1,20853.401067493036,1.0447638918054651e-7
Balancer wstETH-WETH Stable Pool,wstETH-WETH-BPT,BUY,3,43834.099361060114,0.8691529189701215
Shaggo,SHAGGO,SELL,1,69486.28400936899,10314389.851701738
Book of Inu,BOOI,BUY,1,23088.545138826583,2.1832120743352864e-7
Maggy by Matt Furie,Maggy,BUY,1,73713.61881915265,4.853666920619095e-7
Current Coin,CURRENT,BUY,1,12856.652779003673,2.7671344762734717e-8
Bork,BORK,BUY,2,22530.390989786167,4.0458872151244256e-7
sakura gnome,SG,BUY,1,16009.950276313888,4.2817659898814156e-8
Eclipse AI,ECLIPSE,SELL,1,22690.92498046875,2740424.3856783
Internet Entrepreneur,ELON,BUY,3,172163.86966750308,5.254809677684404e-7
Ethchan's cat,YUMMER,BUY,2,59529.49550829023,4.432924009176214e-7
First dog created by Matt Furie,DOOGLE,BUY,1,50442.18235847614,3.9683753256546754e-7
Secret Frog of Lil X,LILFROG,SELL,1,23516.906427246096,450767.6267458829
GREEN PEPE,GEPE,BUY,1,11124.196743308103,7.558508131077985e-9
Matt Furie's Babygirl,BABYGIRL,BUY,1,356841.33084278315,0.000006351146858289006
Mysterium (PoS),MYST,BUY,1,10695.16715622008,0.21808926675023008
Meme By Matt Furie,MEMA,BUY,1,68799.54902816388,5.463922528860622e-7
Lil Frog by Matt Furie,LIL,BUY,1,32641.24705141002,1.712882222260404e-7
president,president,BUY,1,10894.091188383029,0.0000011434173232239993
Radar AI,RDR,SELL,1,23360.012989736897,144838.66573323993
Kornius Maximus,KORNIUS,SELL,2,75064.89143066407,1065981.1536243334
Frylax by Matt Furie,FRYLAX,BUY,1,15511.199068995149,3.7323096318475495e-8
Low IQ,LOWIQ,BUY,1,23877.00722988611,8.951034156515205e-8
DOGE2,SASHU,BUY,1,138641.85027392453,0.0000011507859831515566
Startup,STARTUP,BUY,1,5726.696979813794,2.4796180447638134e-12
Jizo Statue,JIZO,BUY,1,19898.628707530912,5.849718534577418e-8
Alfred P. Neuman,ALFRED,SELL,1,19365.521302910463,15481452318.743141
Magic Newton AI,NEWTON,BUY,1,144222.53194601933,6.570910474560268e-7
Nyan Meme Coin,NYAN,SELL,1,10182.351599121093,249909429713.07248
Startrump,STARTRUMP,BUY,1,15916.215363199173,4.1400294678107685e-8
NOIA Token,NOIA,SELL,1,12503.115625,33742.147073455526
Ethereum dog by Paper Rad,D-O-G,BUY,1,452977.0829423165,7.258728168720596e-7
Neirocoin,NEIRO,BUY,1,12891.11210865927,1.949917744241436e-10
Space AI,SPACE,BUY,1,215574.15971069742,0.000001150673637042412
MAKE AMERICAN STEEL GREAT AGAIN,MASGA,BUY,1,14973.18815660641,3.584277452138217e-8
Lego Pepe by Matt Furie,LEPE,BUY,1,73455.08627311453,5.79967770176789e-7
Ethereum Mascots,ETHMASCOTS,BUY,1,48852.67489889211,4.169159962946924e-7
Batman Pepe,BATPE,BUY,1,219189.7768287476,3.51100266700852e-7
WhiteNet,WHITENET,BUY,1,10492.9601652669,0.231704012078434
Drowning Drippy Frog,$DRIPPY,SELL,1,24801.300912772902,275544.43382029264
AI Dev Agent,AIDEV,BUY,3,218440.26391152904,6.022282170190483e-7
Nibbler Dipshit By Matt Furie,NIBBLER,BUY,1,16830.26082379103,4.485297162332941e-8
ETH Chams,ETHCHAMS,BUY,3,725676.783540746,7.096495323531263e-7
Blue Butt Cheese,BBC,BUY,1,31350.399487183226,1.700938363631669e-7
Testa,TESTA,BUY,1,14569.701363312577,8.380761656646022e-7
Bro,BRO,SELL,1,12663.196929931642,97749.85374182202
The Satoshi Symbol,≡,BUY,2,32213.91727609301,4.251368407380784e-8
EMPEROR IS BACK,KEKIUS,BUY,1,115363.98054017822,0.0000011149166139120227
Radar AI,RDR,BUY,1,67511.59503397261,0.000006757851360115187
Dregen by Matt Furie,DREGEN,BUY,1,27648.30726164379,0.0000011059778816216112
Glonk King,GLONKING,BUY,1,51973.56104923321,3.3373673271459863e-14
SIR PEPE,SPEP,BUY,1,169538.28724006817,2.692071959701487e-9
Emojis Farm,EMOJI,SELL,1,25340390.625,0.34501605230425797
BRAIN CREDITS,BCRED,SELL,1,25272.124803921728,0.014879860270766184
rust,rust,SELL,1,19378.446044921875,99006951.34061569
Mumu by Matt Furie,MUMU,BUY,1,39565.96466843123,6.515833682331445e-7
ÆON AI,AION,BUY,1,10648.861784854933,4.2082521206383614e-16
Magic Newton AI,NEWTON,SELL,1,12420.826416015625,1336629.9413907677
Lego Pepe by Matt Furie,LEPE,SELL,1,12021.623103027343,842950.4535972099
Sanic Hegehog,SANIC,SELL,1,14029.364882785081,42941638.438303284
DUPE,DUPE,BUY,1,40826.7663648756,1.6411311084984244e-14
Dogeus Maximus,DOGEUS,BUY,2,59873.38094881682,2.1398663055785717e-7
Neos Bot,NEOS,SELL,1,12484.845703125,119913.23274603656
Peace Frog,PeaceFrog,BUY,1,34895.418758733045,2.577103135754269e-7
Wrapped Binance Beacon ETH,wBETH,SELL,1,16101.419257746638,0.9516898856158613
ONDO Finance,ONDOF,BUY,1,128170.17711595491,0.3153979165309559
WOOLY,WOOLY,BUY,1,52774.108700405275,0.00000107558027008378
New Wojak,NUJAK,BUY,1,80939.76536332483,7.359855334102384e-7
Starship,STARSHIP,BUY,1,10484.56931493988,1.0249897210372821e-8
Pepe's Dog,ZOE,BUY,1,17655.218857980424,4.7569220333488987e-7
Baby Elephant,TULA,BUY,1,48141.07484947914,0.000005360287674149967
The Dino by Matt Furie,SPIKE,BUY,1,26655.2210335506,0.0000011643279405427405
STORY BEHIND KABOSU'S NAME,KABOSU,SELL,1,10416.583233703614,680724.8400154711
CatDog,CATDOG,BUY,2,33418.38622574688,4.696500240579193e-7
Emperor Dogeus Maximus,DOGEUSMAXIMUS,BUY,1,28495.507104047945,1.196004999059775e-7
wooly,WOOLY,BUY,1,37602.80642247501,2.2979007427166647e-7
Internet Entrepreneur,IE,BUY,2,76106.40214008081,0.000005311973433159811
Bro,BRO,BUY,2,123234.7915751395,0.000007948370203304002
Necklace Hippo Inspired By Elon Musk,NECKLACEHIPO,BUY,1,41334.71809979899,2.7065554773187105e-7
Meebits,MEEB,SELL,1,10233.896713830458,1.2598217274938692
Car Fart,CARFART,BUY,5,142863.935177549,0.0000021345396064212112
Colony Avalanche Index,CAI,SELL,2,59894.683051964545,0.25853376785110366
Eclipse AI,ECLIPSE,BUY,1,151082.5938521254,3.7796995050115204e-7
Internet Entrepreneur,ELON,SELL,1,11272.745986328126,709557.8253106539
Finance.Vote Token,FVT,SELL,1,1348682.20703125,342227.3906215144
ETH Corin,ETHCORIN,SELL,1,11149.580383300781,580001.761949604
ETH Kun,ETHKUN,SELL,1,175457.48870879132,926256.3034357661
Matt Furie's Vortex,VORTEX,SELL,1,32449.25458947075,86153.3216132639
FUCK PEPE,FKPEPE,BUY,1,11011.392344969348,2.2410915054903218e-13
minidoge,minidoge,SELL,1,24908.75411987812,28342703.554491904
ChainLink,LINK,BUY,3,17021.537847851236,0.6238682250251412
LifeDog,LFDOG,BUY,1,22190.540288288663,7.475828263044944e-7
COCO CHAN,COCO,BUY,1,39850.920907590364,2.630921079820776e-7
Chiitan Coin,CTAN,BUY,1,37349.00959626764,0.0000021349427967079297
42069,MONEY,SELL,1,8322.67478723526,10981476.647813704
ALLO,ALLO,BUY,2,37896.82023557995,4.0090773529987395e-11
Woke Pooh by beeple,WOKEPOOH,BUY,1,14117.96270077912,3.4278210631872674e-8
Doug the Duck,DOUG,BUY,1,29487.682854710587,0.000001389468658074219
Elon´s First Dog,LEKI,BUY,1,21768.459869779734,7.881996451503725e-8
Ambient AGI,AGI,SELL,1,12544.029121968282,1216098.4751102598
Alfred P. Neuman,ALFRED,BUY,1,19380.54543346028,6.464354838829715e-11
ELONS FIRST DOG,LEKIE,BUY,1,10109.349654657359,1.6492360541250826e-8
Dank,DANK,BUY,1,10155.896930184148,1.0165409159626858e-7
Check Token,CHECK,BUY,1,18678.361382944822,0.000048308705621944866
Parasitism,Parasitism,SELL,1,16818.568115234375,1005915.5512140349
Mayonaka,MAYO,BUY,1,57640.710554433535,2.802165778144712e-7
Typhoon,PHOON,SELL,1,61276.47208132736,0.08017124234445795
Emojis Farm,EMOJI,BUY,1,25340500.247291114,0.1870006658802268
ETH Corin,ETHCORIN,BUY,1,133458.73425673475,9.63800741936097e-7
Aureus,AUREUS,SELL,1,10001.6181640625,13555359.08750128
MEME EMBASSY,MEMBASSY,BUY,1,322982.65904753306,6.082282704489103e-7
MOCHI the Cat,MOCHI,BUY,1,30628.16217790579,3.312336127133985e-7
Mr. Lean,MRLEAN,BUY,1,20179.215344984466,6.544338162331675e-8
The New Doge,DOGE2,BUY,1,27891.197742714645,0.0000011867130139605842
PEPE #51,PEPE#51,BUY,1,280343.0515115791,0.0000011656300878653362
Robot Boxing Bets,AIBOX,BUY,1,18675.32148467052,5.607932537527789e-8
GROKKY,GROKKY,BUY,3,106064.88555688944,2.2257940586412198e-7
PokeVerse,PokeVerse,BUY,2,126487.78112525976,1.918010067619128e-9
Cthulhuhalo,CTHULHU,BUY,1,10437.190348451053,2.467251058373497e-11
Blum,Blum,BUY,2,155867.17736963608,3.587207807679508e-7
GAY CHATGPT,GAYGPT,BUY,1,18892.195326688518,6.084709469184857e-8
Hybro,HYBRO,BUY,1,37185.312627758445,4.986539829381441e-7
Kaori-San,KAORI,BUY,1,21639.513746390083,7.500033665314951e-8
Big Coq,BC,BUY,1,39178.22193478197,0.0000016294294559842822
GOOFRECK,GOOFRECK,BUY,2,38187.688889974524,3.674436555521612e-7
Valhalla,VAL,BUY,3,12611211.681810973,0.029227237639876228
Pepe Cult,PEPC,BUY,1,13340.445176109606,2.2744428813220426e-7
Glo Dollar,USDGLO,SELL,1,18614.90595599121,1.0001970420368878
XCHAT,CHAT,BUY,1,14997.502805148659,8.34972841657498e-8
New Colonizer,ELON,BUY,1,21853.485726492036,2.6786689744128023e-7
TestonETH,TST,BUY,1,30141.09028198704,7.10313177856326e-11
Pope Robert Francis Prevost,Prevost,SELL,1,10227.9443359375,523870.27176832524
Ada,ADA,BUY,1,5737.98067381171,2.4850194419170244e-12
FORTNITE BITCOIN MINER,FBM,BUY,1,17029.190392351873,4.746807979048838e-8
Palantir,PLTR,SELL,1,263386.9179541016,70572.52036481492
Typhoon,PHOON,BUY,1,61495.383180592304,12.517861590422623
Kekius Maximus Reevius Memius,MEMIUS,BUY,1,116862.83744818067,7.284202256460318e-7
Groyper,GROYPER,BUY,1,34317.21483339788,0.0000019754322719968744
Maple,MPL,BUY,1,5765.606923717981,2.479623865303067e-10
Pepe #51,Pepe #51,SELL,2,46183.73707583537,832750.0346272863
Dino by Jason Furie,DINO,BUY,1,141529.67485645803,0.000001350637565530893
Auralex AI,AURA,BUY,1,35612.18531695481,6.987275717306684e-8
dontbuy,DONT,SELL,2,106649.79882970806,1123571.7529166215
FARTKMM,FARTKMM,BUY,1,14157.372745469722,7.810922388994506e-8
Balancer wstETH-WETH Stable Pool,wstETH-WETH-BPT,SELL,2,30813.255932536158,0.9572139501708847
BabyBoomToken,BBT,BUY,1,5971.043920751613,2.479533089264152e-12
OG Andy by Matt Furie,OGANDY,BUY,1,19982.1365880804,6.298341434981903e-8
MercyDAO,MERCY,BUY,1,104093.76631165372,5.660694453831309e-7
Moodeng Chan,MOOCHAN,BUY,2,41288.13257388961,7.39303802440496e-8
Pope Robert Francis Prevost,Prevost,BUY,1,109188.56191063313,9.964517485370405e-7
Airas,AIRAS,BUY,1,27185.182383963853,5.913946574008997e-11
Taiki,Taiki,BUY,1,55213.330649814,0.0000011440119193052024
